Character,Reading
鬋,jiǎn
鬌,chuí duǒ
鬍,hú
鬎,là
鬏,jiū
鬐,qí
鬑,lián
鬒,zhěn
鬔,péng
鬕,mà
鬖,sān sàn
鬗,mán
鬘,mán
鬙,sēng
鬚,xū
鬜,qiān
鬞,náng nàng
鬟,huán
鬠,kuò kuài
鬡,níng
鬢,bìn
鬣,liè
鬤,ráng níng
鬥,dòu
鬧,nào
鬨,hòng xiàng
鬩,xì hè
鬫,hǎn
鬭,dòu
鬮,jiū
鬯,chàng
鬱,yù
鬲,lì gé è
鬳,yàn
鬴,fǔ lì
鬵,qín xín
鬷,zōng zěng
鬸,liù
鬹,guī xié
鬺,shāng
鬻,zhōu yù jū
鬼,guǐ
鬾,jì qí
鬿,qí
魀,gà
魁,kuí kuǐ kuài
魂,hún
魃,bá
魄,pò bó tuò
魅,mèi
魆,xū
魈,xiāo
魋,tuí chuí
魍,wǎng
魎,liǎng
魏,wèi wéi wēi
魐,gān
魑,chī
魒,piāo
魓,bì
魔,mó
魖,xū
魗,chǒu chóu
魘,yǎn
魙,zhān
魚,yú
魛,dāo
魜,rén
魝,jié jì
魟,hóng gōng
魠,tuō
魡,diào dí
魢,jǐ
魣,xù yú
魤,é huà
魥,è qiè jì
魦,shā suō
魧,háng
魨,tún
魩,mò
魪,jiè
魫,shěn
魬,bǎn
魭,yuán wǎn
魮,pí bǐ
魯,lǔ lǚ
魰,wén
魱,hú hù
魳,zā shī
魴,fáng
魵,fén fèn
魶,nà
魷,yóu
魺,hé gě
魻,xiá xiā
魼,qū xié
魽,hán hān
魾,pī pí
魿,líng lín
鮀,tuó
鮁,bō bà
鮂,qiú
鮃,píng
鮄,fú
鮅,bì
鮆,jì cǐ
鮇,wèi
鮈,jū qú gǒu
鮊,bà bó
鮋,yóu chóu
鮍,pī pí jù
鮎,nián
鮏,xīng zhēng
鮐,tái
鮑,bào bāo pāo
鮒,fù
鮓,zhǎ zhà
鮔,jù
鮕,gū
鮚,jié qià
鮛,shū
鮜,hòu
鮝,xiǎng zhèn
鮞,ér
鮟,àn ān
鮠,wéi
鮡,zhào
鮢,zhū
鮣,yìn
鮤,liè
鮥,luò gé
鮦,tóng
鮧,tǐ yí
鮨,qí yì
鮩,bìng bì
鮪,wěi
鮫,jiāo
鮬,kū kù
鮭,guī xié huà wā kuí
鮮,xiān xiǎn xiàn
鮯,gé
鮰,huí
鮳,kào
鮵,duó
鮶,jūn
鮷,tí
鮸,miǎn
鮹,shāo
鮺,zhǎ
鮻,suō
鮼,qīn
鮽,yú
鮾,něi
鮿,zhé
鯀,gǔn
鯁,gěng
鯄,qiú
鯅,shān shěn
鯆,pū bū
鯇,huàn
鯈,tiáo yóu chóu
鯉,lǐ
鯊,shā
鯌,kào
鯒,yǒng
鯔,zī
鯕,qí
鯖,zhēng qīng
鯗,xiǎng
鯙,chún
鯚,jì
鯛,diāo
鯜,qiè
鯝,gù
鯞,zhǒu
鯟,dōng
鯠,lái
鯡,fèi fēi
鯢,ní
鯣,yì
鯤,kūn
鯥,lù
鯦,jiù ǎi
鯧,chāng
鯨,jīng qíng
鯩,lún
鯪,líng
鯫,zōu
鯬,lí
鯭,měng
鯮,zōng
鯴,shī
鯷,tí
鯸,hóu
鯻,là
鯼,zōng
鯽,zéi jì
鯾,biān
鯿,biān
鰁,quán
鰂,zéi zé
鰃,wēi
鰄,wēi
鰅,yú
鰆,chūn
鰇,róu
鰈,dié qiè zhá
鰉,huáng
鰊,liàn
鰋,yǎn
鰌,qiū
鰍,qiū
鰎,jiǎn
鰏,bī
鰐,è
鰑,yáng
鰒,fù
鰓,sāi xí
鰔,gǎn jiān xián
鰕,xiā
鰖,tuǒ wěi
鰗,hú
鰙,ruò
鰛,wēn
鰜,qiàn jiān
鰝,hào
鰞,wū
鰟,fáng páng
鰠,sāo
鰡,liú
鰢,mǎ
鰣,shí
鰤,shī
鰥,guān guàn kūn gǔn
鰦,zī
鰧,téng
鰨,tǎ dié
鰩,yáo
鰪,é gé
鰫,yóng
鰬,qián
鰭,qí
鰯,ruò
鰱,lián
鰲,áo
鰳,lè
鰴,huī
鰵,mǐn
鰶,jì
鰷,tiáo
鰸,qū
鰹,jiān
鰺,sāo shēn cān
鰻,mán
鰼,xí
鰽,qiú
鰾,biào
鰿,jì
鱀,jì
鱁,zhú
鱂,jiāng
鱃,xiū qiū
鱄,zhuān tuán liàn
鱅,yōng yóng
鱆,zhāng
鱇,kāng
鱈,xuě
鱉,biē
鱊,yù
鱋,qū
鱌,xiàng
鱍,bō
鱎,jiǎo
鱏,xún
鱐,sù
鱒,zūn zùn
鱓,shàn tuó
鱔,shàn
鱕,fān
鱖,guì jué
鱗,lín
鱘,xún
鱙,miáo
鱚,xǐ xī
鱝,fèn
鱞,guān
鱟,hòu
鱠,kuài
鱢,sāo
鱣,zhān shàn
鱤,gǎn
鱥,guì
鱦,yìng shéng měng
鱧,lǐ
鱨,cháng
鱬,rú
鱭,jì
鱮,xù yú
鱯,hù
鱱,lì
鱲,liè là
鱳,lì lù luò
鱴,miè
鱵,zhēn
鱸,lú
鱹,guàn
鱺,lí lǐ
鱻,xiān xiǎn
鳥,niǎo diǎo dǎo què
鳦,yǐ
鳨,lì
鳩,jiū qiú zhì
鳪,bú
鳬,fǔ
鳭,diāo zhāo
鳱,gān hàn yàn
鳲,shī
鳳,fèng
鳴,míng
鳶,yuān
鳷,zhī chì
鳸,hù
鳹,qín
鳺,fū guī
鳻,bān fén
鳼,wén
鳽,jiān qiān zhàn
鳾,shī
鳿,yù
鴀,fǒu
鴁,yāo ǎo
鴂,jué guī
鴄,pǐ
鴅,huān
鴆,zhèn
鴇,bǎo
鴈,yàn
鴉,yā yǎ
鴊,zhèng
鴋,fāng fǎng
鴍,wén
鴏,dài
鴐,gē
鴑,rú
鴒,líng
鴓,miè bì
鴔,fú
鴕,tuó
鴖,mín wén
鴗,lì
鴘,biǎn
鴙,zhì
鴚,gē
鴜,cí
鴞,xiāo
鴟,chī
鴠,dàn
鴡,jū
鴢,yǎo āo
鴣,gū
鴤,dōng dàn
鴥,yù
鴦,yāng
鴨,yā
鴩,tiě hú
鴭,duī
鴮,wū
鴯,ér
鴰,guā
鴱,ài
鴲,zhī
鴳,yàn ān è
鴴,héng
鴵,xiāo
鴶,jiá
鴷,liè
鴸,zhū
鴹,yáng xiáng
鴺,tí yí
鴻,hóng hòng
鴽,rú
鴾,móu
鴿,gē
鵀,rén
鵁,jiāo xiāo
鵂,xiū
鵃,zhōu diǎo
鵅,luò gé
鵊,jiá
鵋,jì
鵌,tú
鵍,huān juān guàn
鵎,tuǒ
鵏,bū pū pú bǔ
鵐,wú
鵑,juān
鵒,yù
鵓,bó
鵔,jùn
鵖,bī
鵗,xī
鵘,jùn
鵙,jú
鵚,tū
鵛,jīng
鵜,tí tī
鵝,é
鵟,kuáng
鵠,hú gǔ hè
鵡,wǔ
鵢,shēn
鵣,lài chì
鵦,lù
鵧,pí
鵩,fú
鵪,ān yā
鵫,zhuó
鵬,fèng péng
鵭,qín
鵮,qiān
鵯,bēi
鵰,diāo
鵱,lù
鵲,què
鵳,jiān
鵴,jú
鵵,tù
鵶,yā
鵷,yuān
鵸,qí
鵹,lí
鵺,yè
鵻,zhuī
鵼,kōng
鵽,duò
鵾,kūn
鵿,shēng
鶁,jīng
鶂,yì
鶄,jīng qīng
鶅,zī
鶆,lái
鶇,dōng
鶈,qī
鶉,chún tuán
鶊,gēng
鶋,jū
鶌,jué qū
鶐,shù
鶒,chì
鶓,miáo
鶔,róu
鶖,qiū
鶗,tí chí
鶘,hú
鶚,è
鶛,jiē jiè
鶜,máo
鶝,fú bì
鶞,chūn
鶟,tú
鶠,yǎn
鶡,hé hè
鶢,yuán
鶣,piān biǎn
鶤,kūn
鶥,méi
鶦,hú
鶧,yīng
鶨,chuàn zhì
鶩,wù mù
鶬,cāng qiāng
鶭,fǎng
鶮,hè hú
鶯,yīng
鶰,yuán
鶱,xiān
鶲,wēng
鶳,shī
鶴,hè
鶶,táng
鶷,xiá
鶸,ruò
鶹,liú
鶺,jí
鶻,gú hú
鶼,jiān qiān
鶽,sǔn xùn
鶾,hàn
鶿,cí
鷀,cí
鷁,yì
鷂,yào yáo
鷃,yàn
鷄,jī
鷅,lì
鷆,tián
鷇,kòu
鷈,tī
鷉,tī sī
鷊,yì
鷋,tú
鷌,mǎ
鷐,chén
鷑,jí
鷒,tuán
鷓,zhè
鷔,áo ào
鷕,yǎo xiào
鷖,yī yì
鷗,ōu
鷘,chì
鷙,zhì zhé
鷚,liù
鷛,yōng
鷜,lǘ lǚ
鷝,bì
鷞,shuāng shuǎng
鷟,zhuó
鷠,yú
鷡,wú
鷢,jué
鷣,yín
鷤,tí tán
鷥,sī
鷦,jiāo
鷧,yì
鷨,huá
鷩,bì
鷫,sù
鷬,huáng
鷭,fán
鷮,jiāo
鷯,liáo
鷱,gāo
鷲,jiù
鷳,xián
鷴,xián
鷵,tú
鷶,mǎi
鷷,zūn
鷸,yù shù
鷹,yīng
鷺,lù
鷻,tuán
鷽,xué
鷾,yì
鷿,pì
鸀,chǔ zhú chù
鸁,luó
鸂,xī qī
鸃,yí
鸄,jī
鸅,zé
鸆,yú
鸇,zhān
鸈,yè
鸉,yáng
鸊,pì bì
鸋,níng
鸌,hù
鸍,mí
鸏,méng máng
鸐,dí
鸑,yuè
鸒,yù
鸓,lěi
鸕,lú
鸗,lóng
鸘,shuāng
鸙,yuè
鸚,yīng
鸛,guàn huān quán
鸝,lí
鸞,luán
鸲,zhōng
鹵,lǔ lú
鹶,jīn
鹷,líng
鹹,xián jiǎn
鹺,cuó
鹼,jiǎn
鹽,yán yàn
鹿,lù lǘ
麀,yōu
麂,jǐ
麃,páo biāo piǎo
麅,páo
麆,zhù cū
麇,jūn qún
麈,zhǔ
麉,jiān
麋,mí
麌,yǔ
麍,liú
麎,chén
麑,ní
麒,qí
麓,lù
麔,jiù
麖,jīng
麗,lì lí lǐ sī
麙,xián yán
麚,jiā
麛,mí
麜,lì
麝,shè
麟,lín
麡,qí
麣,yán
麤,cū
麥,mài
麧,hé
麨,chǎo
麩,fū
麪,miàn
麭,pào
麮,qù
麯,qū
麰,móu
麲,xiàn yàn
麳,lái
麴,qū
麷,fēng
麻,má mā
麽,mó má ma me
麾,huī
黀,zōu
黁,nún
黂,fén
黄,huáng
黅,jīn
黆,guāng
黇,tiān
黈,tǒu
黊,huà
黋,kuàng
黌,hóng
黍,shǔ
黎,lí
黏,nián
黐,chī lí
黑,hēi
黓,yì
黔,qián
黕,dǎn
黖,xì
黗,tūn
默,mò
黚,qián jiān
黛,dài
黜,chù
黝,yǒu yī
點,diǎn zhān duò
黟,yī
黠,xiá
黢,qū
黣,měi
黤,yǎn
黥,qíng
黦,yuè yè
黧,lí lái
黨,dǎng tǎng chèng
黫,yān
黬,yán yǎn jiān
黭,yǎn
黮,dǎn tàn zhèn shèn
黯,àn ān
黰,zhěn yān
黱,dài zhèn
黲,cǎn
黳,yī wā
黴,méi mèi
黵,dǎn zhǎn
黶,yǎn
黷,dú
黸,lú
黹,zhǐ xiàn
黺,fěn
黻,fú
黼,fǔ
黽,měng mǐn miǎn méng
黿,yuán
鼀,cù
鼁,qù
鼂,cháo zhāo
鼃,wā
鼄,zhū
鼅,zhī
鼆,méng měng
鼇,áo
鼉,tuó
鼊,bì
鼎,dǐng zhēn
鼏,mì
鼐,nài
鼒,zī
鼓,gǔ
鼔,gǔ
鼕,dōng tóng
鼖,fén
鼗,táo
鼘,yuān
鼙,pí
鼚,chāng
鼛,gāo
鼜,qì cào
鼞,tāng
鼟,tēng
鼠,shǔ
鼢,fén
鼣,fèi
鼤,wén wèn
鼥,bá fèi
鼧,tuó
鼨,zhōng
鼩,qú
鼪,shēng
鼫,shí
鼬,yòu
鼭,shí
鼮,tíng
鼯,wú
鼱,jīng
鼲,hún
鼳,jú xí
鼴,yǎn
鼵,tū
鼶,sī
鼷,xī
鼸,xiàn
鼺,léi
鼻,bí
鼽,qiú
鼾,hān
鼿,wù huī
齁,hōu kù
齂,xiè
齃,è hè
齆,wèng
齇,zhā
齈,nòng
齉,nàng
齊,qí jī jì zī zhāi jiǎn
齋,zhāi
齌,jì
齍,zī jì
齎,jī
齏,jī
齒,chǐ
齔,chèn
齕,hé
齖,yá yà
齗,yín yǐn yǎn
齘,xiè
齙,bāo
齚,zé
齛,xiè shì
齜,chái zī
齝,chī
齞,yǎn
齟,jǔ zhā
齠,tiáo
齡,líng
齣,chū chǐ
齤,quán
齦,kěn qiǎn yín kǔn
齧,niè
齨,jiù
齩,yǎo
齪,chuò
齬,yǔ wú
齮,yǐ qǐ
齯,ní
齰,zé cè zhà
齱,zōu chuò
齲,qǔ
齳,yǔn
齴,yǎn
齵,óu yú
齶,è
齷,wò
齸,yì
齹,cī cuó
齺,zōu
齻,diān
齼,chǔ
齽,jìn
齾,yà è
龍,lóng máng
龏,gōng wò
龐,páng lóng
龑,yǎn
龓,lǒng lóng
龔,gōng
龕,kān kè
龖,dá
龗,líng
龘,dá
龜,guī qiū jūn
龠,yuè
龣,jué
龤,xié
鿃,shǎn
𠀀,hē
𠀃,qiě jī
𠀊,cāo
𠀓,sī
𠀔,jué
𠀛,yù
𠀝,kōng
𠀢,zī
𠀦,xíng
𠀱,mǒu
𠀷,jī
𠀸,yè
𠀹,jūn
𠀼,qián xià
𠀽,lù
𠁉,chū
𠁗,shì hè
𠁠,qiè
𠁭,qí
𠁷,chǎn
𠂄,huān
𠂆,yì
𠂇,zuǒ
𠂈,jié tiǎn
𠂑,zōu
𠂔,zǐ
𠂟,jīn
𠂢,pài
𠂤,duī
𠂥,cóng
𠂧,shèn
𠂸,huáng
𠃊,yǐn
𠃌,gǔn
𠃖,jiū
𠃫,shēn
𠃺,jiù
𠄅,yè
𠄉,dòng
𠄌,jué zhuì
𠄍,jié
𠄏,diǎo
𠄑,jué
𠄒,chuí shā
𠄖,líng
𠄚,tīng
𠄣,gèn
𠄮,yà mǒ
𠄱,yí
𠄿,wéi
𠅂,jié
𠅌,yí
𠅗,diè
𠅚,qí
𠅬,bāo
𠅱,xiè
𠅹,zhàng
𠆐,xù
𠆙,diè
𠆛,dān
𠆟,wěi
𠆣,guǎ zhuǎ
𠆩,fàn
𠆮,mò
𠆱,xī
𠆲,yǎn
𠆵,ní
𠆶,dàn
𠇋,dǎn
𠇏,tāo
𠇒,gōng
𠇗,kuā
𠇘,chù
𠇯,qù
𠇱,mò
𠇳,shī
𠇵,gǎn
𠇷,shēng
𠈅,shōu
𠈊,niě
𠈤,yùn
𠈥,guǎ
𠈬,xiāo
𠈭,láo
𠈰,dàn
𠈱,suō
𠈵,mǎng
𠈶,yí
𠈸,tè
𠈺,bì
𠉢,xǐ
𠉣,hūn hùn
𠉤,dá
𠉧,jù
𠉩,dú
𠉬,ǎn yǎn
𠊉,mèi
𠊌,rán
𠊎,ái
𠊏,yù xián
𠊒,jiàn
𠊔,qì
𠊣,zhòu
𠊤,zhì
𠊥,zhǒng
𠊦,nǎo
𠊧,bìng
𠊩,zhuàn
𠊪,shù
𠊫,xùn qióng
𠊬,jué
𠊭,qiǎn
𠊰,guǎ
𠊲,tū
𠊶,yìng
𠊷,zhì
𠊾,kuí
𠋖,liàn
𠋗,yā
𠋜,guò
𠋝,miǎo
𠋞,shé
𠋟,yǔ
𠋡,sì
𠋢,sǒu zhòu
𠋤,zhì
𠋧,qiē
𠋩,fù
𠋬,jú
𠋭,bèi
𠋯,bì
𠋲,suǒ
𠋵,qiǎn
𠋶,mǐng
𠋷,chǎn
𠋺,sāo
𠋻,jī
𠌕,gòng
𠌖,qióng
𠌚,ròng
𠌞,sǒu
𠌟,sǒu
𠌠,yáo
𠌪,chōu tāo
𠌭,shuài
𠌮,zhē
𠌯,lì lí
𠌰,gài
𠌱,suī
𠌲,zhān
𠌴,zhuàng
𠌽,fù
𠍃,jī
𠍄,dōu
𠍗,huì
𠍚,jiǎn
𠍛,yǎn
𠍜,zhì
𠍨,měi
𠍩,yào
𠍪,dī
𠍫,yí
𠍯,bié
𠍲,qú
𠍳,yì
𠍵,yàng
𠍹,zhá
𠍽,shà
𠎙,lái
𠎮,jué
𠎰,qī
𠎳,yú
𠎶,zǎi
𠎷,sà
𠎸,sè
𠎻,dùn
𠎿,jiě
𠏀,kē
𠏃,yuē
𠏇,jiǎn
𠏈,yáo
𠏓,xiān
𠏕,xiào
𠏖,qiāo
𠏚,yù
𠏛,qú
𠏡,xiān líng
𠏢,luò
𠏤,guǎng
𠏧,chēng
𠏨,chuǎng
𠏩,yí
𠏫,zhěng
𠏭,zòng
𠏮,duì
𠏰,zhǎi
𠏿,fěi
𠐀,yí
𠐁,méng
𠐈,biān pián
𠐉,jié
𠐊,shù
𠐋,liáo
𠐌,bǐ bà
𠐍,sú
𠐑,dì
𠐡,bèi
𠐢,wèn
𠐧,méng
𠐩,chǎn
𠐵,dǎo
𠐺,pín
𠐻,jiǎn
𠐼,lìn
𠐽,guì guī
𠐾,qī
𠐿,hōng
𠑃,jí
𠑄,xiè
𠑅,zhēng
𠑆,chǎn
𠑐,yáo
𠑑,chǎn
𠑘,diān
𠑙,chòng
𠑚,néi
𠑛,néi
𠑞,zhài
𠑟,biān pián
𠑡,chǎn
𠑪,xiāo
𠑯,cù
𠑰,xīn
𠑱,jǐng
𠑲,qiān
𠑴,qīng
𠑹,gǔ
𠒄,wù
𠒜,yuǎn
𠒝,bǐng
𠒢,wán
𠒰,niǎo ní
𠒵,liàn
𠒸,rǎo
𠒾,fàn
𠒿,dí
𠓊,huī dān
𠓋,yì
𠓌,xián
𠓖,lán
𠓗,fù
𠓙,xiòng
𠓜,liǎng
𠓝,tāo
𠓞,jí
𠓢,jiè
𠓣,zhá
𠓤,shī
𠓪,qí
𠓫,biǎn
𠓭,lǎn
𠓮,lǐn
𠓶,zhì
𠓷,bì chéng
𠓸,shèng
𠓽,shèng
𠓿,qín
𠔂,biāo
𠔋,jī xìn
𠔍,xī
𠔎,qǐn
𠔑,hài
𠔕,lún
𠔠,yuè
𠔨,lián
𠔯,bān
𠔲,héng
𠔶,qī
𠔺,qiān
𠔻,zhèng
𠔼,mǎo
𠕁,cóng
𠕄,nà
𠕊,tǐng
𠕌,zōng
𠕕,jiōng
𠕖,zhǎo
𠕟,niǎn
𠕠,chéng
𠕣,qià
𠕦,yù
𠕧,jiǎo
𠕭,zhào
𠕳,dí
𠕴,jiū
𠕸,suǐ
𠕻,yāo
𠕿,wāng
𠖂,liáo
𠖄,tóng
𠖆,mèng
𠖋,yǒu
𠖓,sī
𠖛,lòu
𠖟,yīn
𠖫,gǎn
𠖬,jiū
𠖶,qìn
𠖷,jiǒng
𠖹,xié xiá
𠗂,hè
𠗆,tāo
𠗈,qiú
𠗉,xié
𠗊,jìng
𠗋,niǎn
𠗌,jìng
𠗏,jí
𠗘,tiǎn
𠗚,cuì
𠗛,dié
𠗝,qǐng
𠗥,pìng
𠗨,dié
𠗩,lòu
𠗳,liǎn
𠗴,hán
𠗵,pāng
𠗶,táng
𠗺,yí
𠗻,xuán
𠗼,suò
𠗽,liú
𠗾,shuǎng
𠗿,shèn
𠘁,bù
𠘂,sōu
𠘅,qín
𠘆,shěn
𠘊,nòng
𠘋,tǐng
𠘌,jiāng
𠘕,xī
𠘖,zhì
𠘝,lài
𠘞,lì
𠘟,lì
𠘢,hé
𠘣,jiào
𠘥,yán
𠘧,shū
𠘪,shǐ
𠘱,zhěn
𠘳,yōu
𠘺,suò
𠘻,wú
𠙁,cháng
𠙂,cóng
𠙆,jù
𠙎,shū
𠙔,jiù
𠙕,wéi
𠙞,huò
𠙤,jiē
𠙬,zǎo
𠙶,ǒu
𠙼,guǎ
𠚃,háo
𠚄,lǐ
𠚅,zhì
𠚆,xiàn
𠚉,bū
𠚊,chàng
𠚓,yūn
𠚔,hé
𠚜,tāo
𠚠,biāo
𠚥,diāo
𠚧,èr
𠚨,jiū
𠚭,dì
𠚮,yì
𠚯,kūn
𠚱,zhé
𠚴,zhōu
𠚵,jù
𠚹,shàn
𠚺,shà
𠚻,diāo
𠚼,bān
𠚽,jī
𠛀,zhōng
𠛃,yí
𠛊,gē
𠛋,bā
𠛎,gōu
𠛑,xián
𠛒,guā
𠛓,liǔ
𠛔,chǐ
𠛕,guāi
𠛖,chuān
𠛘,lí
𠛙,cù
𠛚,shuā
𠛡,bǐ
𠛥,bǐng
𠛦,lì
𠛩,jiǔ
𠛪,tiāo diāo
𠛫,duǒ
𠛭,yān yuān
𠛮,quān
𠛱,liè zā
𠛳,kè hé
𠛵,gēn
𠛶,zhēn
𠛸,fén
𠜁,yí
𠜃,jiù
𠜄,xù
𠜅,jiǎo
𠜈,lǜ
𠜉,jiǔ
𠜋,chǒu
𠜐,kuài
𠜑,duì
𠜖,luō
𠜗,xī xì
𠜘,qìn
𠜙,bù
𠜤,qià
𠜱,pī
𠜲,yā
𠜳,bēng
𠜴,guǒ
𠜵,guā
𠜹,jú
𠜾,jué guì
𠝄,lì
𠝐,huā
𠝑,jiāo
𠝘,qià
𠝚,zhá zhé
𠝛,qiā
𠝝,zhé zhá
𠝞,chā
𠝟,yǐng
𠝢,yān
𠝤,chōng
𠝨,chǐ
𠝪,wān
𠝬,sōu
𠝲,kǎn
𠝳,yuán
𠝽,chóu
𠝿,suǒ
𠞀,tū
𠞃,zhé
𠞄,tī chǐ
𠞆,wū
𠞈,dā
𠞉,lì
𠞊,chā chāi chá
𠞕,róng
𠞖,gòng
𠞗,què
𠞙,lí
𠞞,tāo
𠞤,lì
𠞧,mí
𠞩,chì shuài
𠞬,gùn
𠞭,lóu lòu
𠞮,chuǎng
𠞯,suǒ
𠞱,jìn
𠞵,fá
𠞶,zhāi
𠞾,jìn
𠞿,cuì
𠟂,cèng
𠟃,zǔn
𠟅,zhào rì zhì
𠟈,piē
𠟉,zhǎn chàn
𠟊,xī
𠟋,yào
𠟌,fǔ pǒu
𠟍,chōng
𠟓,cuì
𠟗,guā
𠟣,jī
𠟦,sè
𠟧,zhān
𠟨,lìng líng
𠟩,sè
𠟪,yè
𠟰,jū
𠟶,tū
𠟺,rú ruǎn
𠟻,zé bài
𠟼,huán
𠠁,xiǎn
𠠃,qiān
𠠄,zhào
𠠋,cán
𠠎,kuò
𠠏,lì
𠠐,róu
𠠔,dú
𠠗,liè
𠠜,yīng
𠠝,lì
𠠠,dú
𠠢,líng
𠠪,wān
𠠯,dié
𠠳,jiū
𠠵,lì
𠠶,kū
𠠷,kēng
𠠹,zhěn
𠡀,hè
𠡂,bì fú
𠡄,pī
𠡊,hāng
𠡑,zhuó
𠡒,duǐ
𠡔,yì
𠡜,kè
𠡝,yì
𠡞,mò
𠡡,cán
𠡣,gěng
𠡤,kè
𠡥,shì
𠡭,líng lìng
𠡮,bēng kēng
𠡱,duàn
𠡶,juān
𠡷,nǎo
𠡸,zǐ
𠡻,zòng
𠢃,táng
𠢆,xiá
𠢇,hàn
𠢌,lüè
𠢍,qián
𠢓,mò
𠢔,ōu
𠢕,háo
𠢙,zhá
𠢚,juàn
𠢛,cóng
𠢠,lì jí
𠢡,zhá
𠢢,yǒu
𠢣,diàn
𠢤,jué
𠢥,bèi
𠢩,yǎo
𠢪,piē
𠢱,jìn
𠢲,kǎi xiè
𠢳,sè
𠢴,yǎng
𠢵,jìn
𠢹,kè
𠣄,chān
𠣇,niǎn
𠣉,wàn
𠣊,lǜ
𠣐,yún
𠣑,yāo
𠣒,bāo
𠣕,jūn
𠣖,xuán
𠣘,zhōu
𠣠,kuì
𠣡,fèng
𠣪,qú
𠣫,shào
𠣬,sǔn
𠣰,dū
𠣲,kuǎi
𠣳,pào
𠣺,bào
𠣾,fù
𠣿,jiù
𠤀,rán
𠤄,jū
𠤊,qióng
𠤍,zhōu
𠤎,huà
𠤏,bǎo
𠤕,yí xián
𠤗,yí
𠤘,yí yǐ
𠤝,mào
𠤦,ruǎn rú
𠤫,cí
𠤮,hán
𠤰,cóng xuán
𠤴,xì
𠤹,quán
𠤺,tiáo
𠤼,diào
𠤾,hán
𠥇,yě
𠥍,ē
𠥎,wéi
𠥐,cāng
𠥑,diào
𠥕,è
𠥖,dì
𠥘,suǎn
𠥙,quán
𠥜,è
𠥝,ōu ǒu
𠥞,xuán
𠥢,wǔ
𠥦,yì
𠥨,móu
𠥰,hū
𠥴,hán gān
𠥿,shí
𠦃,sà
𠦈,bì
𠦊,hán
𠦋,jìng
𠦌,xì
𠦎,qìn
𠦏,cuó
𠦐,cì
𠦒,bān
𠦗,duī
𠦜,xì shù
𠦧,zhī
𠦨,luàn
𠦪,hū
𠦫,jí
𠦬,guāi
𠦲,pāng
𠧀,zhū
𠧅,bǐ
𠧇,yú
𠧒,qǐ
𠧕,hé
𠧖,chǔ
𠧙,shào
𠧚,chì
𠧛,bó
𠧟,réng nǎi
𠧠,yóu
𠧤,nǎi
𠧩,huì huǐ
𠧪,tiáo yǒu
𠧫,bǎn
𠧰,xū
𠧴,yóu yòu
𠧵,chì
𠧿,héng
𠨃,wài
𠨆,xiè
𠨊,jué
𠨌,suī
𠨍,qīng
𠨎,zhuàn
𠨕,jì
𠨘,bì
𠨚,xī
𠨠,jí
𠨢,jùn
𠨥,liáo
𠨦,yōu
𠨭,jú
𠨲,yuè
𠨵,bàng
𠨸,pí
𠨻,zè
𠨾,yì
𠨿,dǐ
𠩂,qiè
𠩆,cì
𠩈,zhù
𠩉,yuè jú
𠩏,jiāo
𠩔,shí
𠩗,yí
𠩘,xiá
𠩠,yuán
𠩥,guó
𠩧,kè
𠩪,cuì
𠩫,yì
𠩵,lì
𠩷,diǎn
𠩺,xī chí
𠩿,bì
𠪂,biǎn
𠪃,méi
𠪄,lì
𠪇,sǒu
𠪐,liú
𠪑,guì
𠪒,kè
𠪗,yí
𠪙,xǐ
𠪚,yín ǎn kǎn
𠪟,kè
𠪣,shè
𠪧,wǒ
𠪮,pì
𠪶,yuè
𠪷,hóng
𠪺,lì
𠪻,fù
𠫃,jué
𠫄,xiān
𠫉,diān
𠫌,lì
𠫓,tū
𠫘,jiān
𠫛,bǎi
𠫜,dì
𠫝,zhǎng
𠫣,yù
𠫨,duì
𠫭,cān
𠫮,tú
𠫶,tān
𠫷,jí
𠫸,qí zhāi
𠫹,shàn
𠫺,nián shì
𠬆,guàn
𠬈,bǐ
𠬋,xīng nián
𠬓,zhěn
𠬙,sā
𠬝,fú
𠬢,tāo
𠬣,bàng
𠬪,biào
𠬬,xī
𠬮,jié
𠬾,qiān
𠭈,sì
𠭉,jǐng
𠭋,chǐ
𠭗,jǐng
𠭥,suì
𠭯,zhā
𠭰,lí
𠭴,zhuō
𠭹,biàn
𠭿,tún
𠮃,bì
𠮆,fèi
𠮊,dé
𠮌,zhú
𠮑,jū
𠮙,yǐ
𠮜,yà yīn
𠮟,chì
𠮠,guǎ bǎi
𠮡,zhǐ
𠮨,réng
𠮫,yōu
𠮭,bó
𠮯,jǐ
𠮰,pǐn
𠮳,yīng
𠮴,yāng
𠮵,màng
𠮽,lòng
𠮿,sa san
𠯀,chuān
𠯂,cí
𠯃,wǔ
𠯄,rèn
𠯈,dài
𠯉,jí
𠯋,yǐ
𠯍,rán
𠯐,huò
𠯑,guā
𠯓,zhé
𠯔,pì
𠯗,zā
𠯘,bàn
𠯙,jié
𠯜,hōu xǔ
𠯩,zhā
𠯪,dāi dǎi è
𠯫,gē
𠯭,pì
𠯯,piàn
𠯰,shí
𠯱,liǎng
𠯲,yuè
𠯳,hù wěn
𠯴,biàn
𠯷,réng
𠯹,réng
𠰄,yī
𠰅,zhī
𠰇,jīn
𠰈,wēng
𠰉,chāo
𠰋,qiū
𠰍,zhǔ zhù
𠰏,zhá
𠰐,pǒ
𠰑,àn
